RegionID	SizeRank	RegionName	RegionType	StateName	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
394579	165	Evansville, IN	msa	IN	93668.69139015178	97982.2411812208	100300.64626161534	101382.59625201108	103575.64199511429	107263.056531636	108505.3184309327	110322.35657969782	109602.10683269957	104185.32259763214	105396.63454248285	104568.48777649604	104869.74019379717	106608.591166835	110069.49845135043	113464.64267806278	119175.04558237745	125045.81216851024	131690.9260778273	137479.24245722353	166965.0793485235	186146.99857732715	190519.1757216178
394747	167	Kingsport, TN	msa	TN	80451.79083057176	83088.18033364594	84572.47433721491	86104.93092928792	89066.57665581269	93566.11782111862	101978.55763803232	106523.77641055807	107556.50920794594	103634.81196255663	101901.72713634568	99719.7397706522	100502.23988782983	100825.44036828687	102224.36085294902	104645.37128969615	108827.62238797935	114205.30113274821	118529.71415647554	129825.45317608102	155954.94149267743	182256.1692870756	192145.4264054339
394741	168	Kennewick, WA	msa	WA	133149.11789543138	140373.39342148518	145961.35864905373	156600.26752225324	167919.53599015708	176649.00987608006	188808.23011830985	187425.24923557555	182743.32594608367	175707.53378470117	179973.76001655	182923.93983252408	183777.4894387544	185248.1059507731	188515.7294087936	198937.1434255682	217398.45646498146	241244.4270822547	268405.0456385611	295390.83117200964	362040.92516866606	412017.28830621345	412370.7544029802
395179	169	Utica, NY	msa	NY	62582.138645994106	65739.82454561639	69251.54969917142	74082.82976626379	80725.67662119248	87794.01151374327	93982.76579264899	98881.02088305152	101442.81419814391	99949.08720990265	100008.94249057335	98707.6926444734	97074.57008479786	98076.34594009245	98814.47247048643	101652.96660566512	106127.80867763267	111290.86596674711	119205.40680688182	125248.65678294496	156822.08666009206	175507.23100892198	180817.8013028251
394660	170	Hagerstown, MD	msa	MD	125015.07310073306	131375.83687123176	139879.95566738085	152215.33554725026	167961.2431641492	188033.43414735503	208222.19434407263	210211.42103515295	199173.59674665416	176717.04077545193	166753.42656043827	149117.01849611776	151112.11161079697	159056.33556523194	162674.54072844496	165698.82686138563	169102.56561859613	175772.0954915648	185485.7275244535	195664.2384836199	241017.95457792896	270697.0191171233	274729.21037005686
394543	171	Duluth, MN	msa	MN					101149.76119257633	106753.31991796497	114571.51358789565	117186.07768738393	118352.50705110219	116635.80048046564	113682.77367654406	108724.91362030599	107754.29499775161	112023.36052490484	117163.96265139348	121320.63973774255	126103.94268708002	132730.69009732522	141621.9976801634	149461.66994502736	183830.93088180805	203646.23637833202	208193.5112252997
394937	172	Olympia, WA	msa	WA	151251.41452430835	155860.9732760669	163695.9004923157	176402.14116029814	193311.080700609	222869.52935945365	263543.6115392368	275611.0707179417	270466.4380330587	253936.03510978026	244202.52329531565	221383.07651119248	213200.7109097034	223450.65533105514	233847.42186325314	246770.08937217	267986.45333049033	292684.4350378163	316796.7454771051	336483.9768070941	445226.9500616717	496783.6726733214	490698.7214912683
394803	173	Longview, TX	msa	TX	70982.19477105248	74121.95420442641	76366.5746397721	78515.4360886665	80625.32068306905	87019.40698102275	96437.19914696015	103473.99418008373	108553.4130999312	106187.0057781209	105484.11305438656	104751.48784928443	107421.4180974632	108404.49754833094	114312.5279621808	118759.26202876309	123646.03785674581	125174.26662185728	131234.23933228143	144615.44537118528	160822.60035452922	184460.14437532422	193137.33443598775
395229	174	Wilmington, NC	msa	NC				161313.52701644553	166640.8992230262	184988.82852072804	217450.24265495487	235894.41676762895	229948.57556826403	213631.09400281415	198681.03014596633	182967.60035892003	174638.28241776305	181029.3624869485	191771.27002946168	201471.48448567255	213829.2067781587	226621.15784337954	240449.17668840825	253965.4497052088	317596.5433852438	378011.0331769046	395698.47477181396
395061	175	San Luis Obispo, CA	msa	CA	208969.39786324135	251706.10330839214	293197.7054256005	343785.3904274182	401531.68568866747	477958.328627571	510654.15405341383	485143.6160219651	439436.63312391244	381904.667112198	362965.28217359824	335695.8863958706	345732.88568783144	399758.49157469877	443630.5382514363	474802.33945190517	507259.72854684835	562902.3457143718	597741.1739774946	610561.3897711912	737781.3244970093	847464.0915919961	839909.9627738651
753875	176	Crestview, FL	msa	FL	130792.96174483905	137188.22779760236	142630.77240523841	152931.73051134672	179417.99068426163	240639.67562121467	284582.2657872616	262115.1367979305	229987.6945715967	200993.43807850083	190711.47234566885	177768.32017384967	175546.7491853733	189258.17525887722	201941.43475854653	213456.12990830655	224482.79677412807	237874.41879891566	255881.00406380973	272033.77980046923	352146.87052114686	429112.4673040647	437570.5478840577
394851	177	Merced, CA	msa	CA		148134.87958882118	171471.22881448126	198322.841584952	237974.16879101394	308831.2585170829	362528.88724632206	319659.26604405174	204057.5872085657	119885.07730469001	122386.69967568618	121353.32408956731	119786.85056463745	143559.2987898281	176440.12439878134	195049.87276949626	213942.35481096656	236618.93944539907	260141.22113871016	281283.95061204146	349404.1738261609	400970.732527299	389866.7118166483
395197	178	Waco, TX	msa	TX										104319.3297944389	103088.8641599475	103019.19589685643	100506.31383175543	100484.21133256813	105573.82924441826	113245.694922612	121214.28507898639	133403.11525975692	146372.93951440326	156658.72279985246	201514.76252353287	241565.88713606153	246484.9605297813
394447	179	Cedar Rapids, IA	msa	IA	108757.27313133697	113084.45890856111	118085.92033779835	121689.32011223798	125180.78203075046	128927.45389414449	132826.2144955341	135164.5764805159	137478.81058381914	138201.77959756562	137757.26234778977	133987.70754422407	134424.77318672245	136660.83344370095	140947.3471243254	143113.08252936433	144425.9261472409	148978.5101691327	155295.43258496842	164074.4027392564	183385.05571787863	202490.59468707663	207562.55241881625
394348	180	Atlantic City, NJ	msa	NJ	103094.84045718098	110260.6482203447	121621.65381029672	141742.03761336333	168965.49394429685	204483.39305143547	237747.41414619077	240817.763864644	222944.05817244132	195209.65831848048	184543.0929161061	173069.1822480651	168812.5997001801	172902.79443534452	178947.50865908296	177945.35477187647	171460.62502127612	167846.86058073738	176690.1643326703	191111.89628371224	247412.35606296136	285895.86810021504	298695.04875909985
394412	181	Bremerton, WA	msa	WA	156394.12405617352	164113.19355141497	175854.05525134876	192541.75066040186	216539.96385677424	257238.17417939004	302632.761794915	317550.7901137563	305289.0731048127	277691.97214506305	265246.1398466702	249094.1273106935	233860.96009956326	240518.04860958867	250377.91295315974	267321.37152335414	298914.63966989977	333989.06046766735	360509.64122978225	384286.37287806434	498670.10521775	552730.1999695335	539524.6007485949
395103	182	Sioux Falls, SD	msa	SD							147865.6798034418	150891.43485039612	154739.96553289538	154266.15472430023	152901.80371148555	151305.04305680748	155780.63605848647	165284.77348645523	172907.41764833228	182791.3275868145	193422.0167697427	203864.48762161148	216898.70399868305	230658.98632423382	272648.14073469216	308962.63846119033	315525.9790445526
395065	183	Santa Cruz, CA	msa	CA	299884.96853050817	374222.08819860773	400996.18914326065	434584.8807408486	487915.885560734	586147.7791157403	629996.4197294116	607660.7468098308	551178.8331140288	466525.6734220165	457712.9683881314	425900.0508492622	424977.9500581321	487318.3175654058	545386.7110196602	609034.0054760486	669463.9134986455	718081.2320166965	778486.4454251459	781392.3023426584	991894.5860704106	1157164.0945603563	1110371.265299463
394572	184	Erie, PA	msa	PA	83369.44196010416	84924.8409572934	88439.04731407108	91735.18656091408	95988.53374561509	100334.35504546114	103524.21675922595	105096.42217441485	105258.23689352034	105725.06402961658	109430.72011889746	108710.56117258983	109577.19103527865	112567.15189165017	114078.07488145836	114667.38267089595	118511.95940819994	122167.71796231777	125065.72429141676	128751.90835897968	154401.4475242952	169918.27636911217	175456.92883866603
394924	185	Norwich, CT	msa	CT	151382.15736061576	162507.7035499429	180119.32723631288	203297.0127659846	231881.24476348076	263964.9152294574	281488.197041086	279825.02009864495	264307.4299049372	241951.91829438074	233638.5684128512	220143.1760425977	206939.31631200653	206642.8315103926	210250.17258829065	213836.99644701928	218455.49632763522	228299.00245904367	237286.6342369941	241254.93174498598	293321.3433185148	323311.7713662484	332649.7245800191
394323	186	Amarillo, TX	msa	TX										117358.23739211181	117051.37412236829	114557.91386167124	112937.6153462543	114679.11194265088	118460.92403579231	122875.57245520227	128152.44312427026	133058.48918565668	137036.9866979016	141601.31919183975	168060.8989559962	193825.73433408502	199875.5621008214
394772	187	Laredo, TX	msa	TX										113053.36658339376	111187.09000857141	108794.34493721096	110471.58054766829	115245.11314396349	121365.69492450223	129134.66245958015	135590.48668001848	139073.7027153436	144160.32336860223	150148.50316094604	174055.97002451713	185492.83674249178	189567.90813559387
395171	188	Tuscaloosa, AL	msa	AL	92888.73217979351	96860.18969792611	99408.07182435082	103068.48618309041	106897.36129233107	113397.0947540207	119246.23579057232	124642.33067621659	124809.50427441583	121860.74686451613	118467.74170351554	114464.06497458769	115815.40945162601	119575.29904667824	122510.51717434998	129376.28544703439	133039.32483058173	132915.32663260066	138633.83551343041	147877.7100956498	176314.05367549474	195081.34691343005	200999.7514415174
394483	189	College Station, TX	msa	TX										133728.5298474041	135865.41090577855	136130.9822162719	137834.31469710878	141962.6035982182	151395.75726556787	166052.82960690206	183121.64543830007	198240.96181207357	207318.33032402676	209236.84031193773	235664.60851002313	264157.6408373804	272980.86559893994
394732	190	Kalamazoo, MI	msa	MI	112180.79979772256	118166.69349491129	121962.68027941347	119724.69026679413	124877.8516227916	129107.5233739103	128929.3422635894	126338.63244588987	123108.4394401291	119105.01681893285	113817.4986635978	108543.44731624059	107351.24165843282	112773.3343759346	121650.70875208022	129060.31624183792	137439.75416104004	144776.39891903233	157284.00940333292	170122.72101737486	208557.76107985177	231851.04062899144	235573.0123836375
394811	191	Lynchburg, VA	msa	VA	105086.80966014256	112781.23104870364	120477.54747757623	125756.72326413804	129482.17225659029	139077.2201097077	148355.7438376545	158050.95005096277	158335.48891782507	149952.46300793355	144600.1607318656	140731.47588355158	141191.13647296623	142834.90411094564	144125.71991128862	147647.86756527054	152766.2659140408	158369.64438604814	164896.6179396079	172611.49119659973	209054.24520306717	234812.99223827102	243725.36423918317
394455	192	Charleston, WV	msa	WV	67717.60410568227	70960.43675833604	71622.15563289855	73820.2744137124	76852.9860528817	79884.49040299404	82573.53020597006	85657.68242152041	88563.301827128	89196.86805674246	88584.6440113012	88096.90837577498	86899.23326459354	84078.41010426772	87035.65449459835	93365.08730496674	95067.77724402903	96676.93840082186	97511.31323172031	99937.65107839904	115453.67722935235	126204.87599759518	131035.97576926916
395240	193	Yakima, WA	msa	WA	111467.98468750453	112060.76288141019	113188.3652580334	116899.74775214825	122813.42968295318	127730.94513275851	137694.90010495824	148235.62087073395	150360.22290720543	150300.888064372	149752.52951701867	142593.87490650723	142093.9996008465	145700.28614838183	148719.26503177575	154592.17476977457	168558.09843734617	184797.92229440427	202654.60473067677	225256.02613261563	296486.79777866136	323368.5013825097	322638.5507255585
394585	194	Fargo, ND	msa	ND										165011.4459167679	161880.92790064352	158289.866904061	152694.04894324573	159469.87180812	168519.6208808865	184893.39074406328	204473.75779020088	215980.1947424767	218664.33704162636	227324.41339469003	249613.19108813605	271649.86538829503	278373.2988299579
394387	195	Binghamton, NY	msa	NY	66067.27511919003	69505.17384177545	73752.60801815317	77226.34811031313	82127.67801275528	88698.49092001468	97022.2825135168	103574.74039769811	110507.29671634956	108036.16485077272	108911.57598749951	103025.86274866929	101634.38012053417	102930.73774239792	103635.97233354444	103418.86720677628	105174.93617203973	106207.23015622282	111807.60483999959	117784.51646199136	139857.6437151521	152411.1947504248	155669.9892426042
394609	196	Fort Smith, AR	msa	AR	71129.97854185913	74669.01655017036	77147.49126851925	80047.6971606023	82875.08591109657	87049.91271638678	91731.55030465341	95232.5568997616	95365.75677308101	94720.05680957511	94308.43683440825	91577.79534908001	91706.84158040005	91120.31567251841	91750.96148014457	94537.86321317825	99179.83182512567	101887.5291404046	106310.96711425837	112031.70343341924	135580.41966257882	154264.7933125752	159972.03980524218
394334	197	Appleton, WI	msa	WI						164500.99129651766	166145.87630992167	167022.9290573051	166888.9767766518	163164.713957151	160574.1594224112	152896.69201528808	147313.955681248	151534.30785421547	155953.54420200866	160862.1268228772	167607.12987804736	179174.13028973	191066.04113341146	203830.26854125233	241243.26767723155	263645.57509122166	272438.54504615796
395161	199	Topeka, KS	msa	KS	72296.76125898982	75818.70241255916	78805.97530461052	81490.87197349142	85060.10039831657	89718.41856381354	92610.72576404708	95858.58221180063	97827.76086867822	96719.59843313937	95820.71686541976	92829.471506085	93256.29806725557	95239.0837576913	97282.11065583501	99585.33941325806	102503.33026753983	106822.12839639994	113193.96992772167	120360.1628582414	156651.18312648052	176608.22957174256	184662.82170797294
394813	200	Macon, GA	msa	GA	73290.50489285642	77865.69410275147	80195.19414430392	82535.54515410958	85371.45021281608	88669.93394181068	92509.81608725723	95035.18012414996	93697.00514155433	89102.26314834044	83726.38399006981	78289.77211916597	75850.8952464144	76410.69678879275	80709.42853560047	83104.47126538651	86405.6547253027	87016.82786871043	93876.66746885529	104276.41809621091	127939.36997459736	149521.60132630766	158863.3673065207
395174	201	Tyler, TX	msa	TX										130789.7968219846	131108.55470847062	127772.27748034448	127242.03934744904	130615.56277521695	139348.35671499485	147385.2480663591	154189.28547021095	161984.26624636658	169131.3551332283	173303.3775513254	210815.62912270197	245097.75321550402	256815.48185418887
394361	202	Barnstable Town, MA	msa	MA	199996.3289705303	233657.63534937755	275102.8829375717	330461.6924728361	377674.0907135916	416637.18363762676	422845.4276618373	401202.1124555801	382685.567065191	358245.91285594954	356159.05157527205	344336.45168013184	329902.6474446827	343526.9306500931	358323.72496866464	369860.49625072745	387872.1176726431	411688.63035426015	436945.1299630576	450539.49210617464	556095.2837861519	643074.549769834	653756.9786338509
394519	203	Daphne, AL	msa	AL	121655.21379661879	128559.45982145773	132753.79023034207	136367.02218453723	144207.80944329486	163991.79521876937	191853.39777555456	203253.06911818683	195550.04372689244	182168.11502643998	164171.5191181269	150156.73894388517	150106.1430331536	160039.42803518943	168858.2697738729	178452.63155936167	190308.492633772	198789.4986839382	211379.10639073004	228256.03323081016	291507.5310338798	344497.34676198475	353812.4458379752
394378	205	Bellingham, WA	msa	WA	151180.7744496708	153404.28297633724	160043.57350652473	177973.03389081478	210756.23696996729	259491.05197206358	299727.4581089465	307367.2303047279	304755.5371280796	284032.13825523265	275050.1446668276	263068.3743384245	252478.8874084923	261592.82073742323	273023.02596578957	288030.9548118338	313906.42601401923	346527.92375217483	382367.34651321935	407552.1605383539	524498.9000456183	594790.147223733	574140.6146098068
394429	206	Burlington, VT	msa	VT	126018.12433202118	137645.31628680136	151896.5187739444	164261.8992703913	181072.52400137717	205388.5560853478	223972.76949418883	228361.58833553887	224889.57585485125	219474.5477156558	216748.70350600095	219762.4909306937	222215.24844586477	232969.02662679084	241668.91684847357	249462.37530939828	255220.8284022409	267999.57778954954	279138.9110753757	286533.2754308516	347360.443565693	393690.6055996635	408757.97169317165
395030	207	Rochester, MN	msa	MN	124004.55813062885	136618.0801704762	142936.02323855736	146209.1689952337	151457.11783002378	156945.0715003036	160635.48921796563	160757.90537469054	157839.40285319946	152189.5594311283	150099.51155178112	140581.41673389412	148462.2317451023	157879.08541037038	163630.684598306	170356.4472272311	183821.96437042035	199234.6776786164	213322.47987909534	224633.89480157095	267307.68435474444	297339.9945484071	298115.3347515541
753895	208	Lafayette, IN	msa	IN	100793.05423988048	111205.9240281484	114549.7505628433	116371.23950926003	118178.63971088541	118985.94845691684	119678.00244778069	120866.07948474312	118890.37211607886	117461.09994536995	117312.99665065376	114258.31554581881	114375.10078097829	117766.18038786024	122006.7459672109	126578.87102172883	133745.7508088187	142952.7167570411	152392.2256627766	163409.30449973923	202739.24517773755	226928.24588685285	229251.93510962976
394454	209	Champaign, IL	msa	IL	93471.91912648814	95878.31137018827	101693.82605357713	104967.55922275824	114248.96641625815	121899.08150895743	127383.43674669729	130388.85535575211	129124.33362781916	125454.08955109947	125616.71250155648	123672.16445536196	122677.47105775432	123856.94107112387	127412.21325216697	129829.20877125392	134249.88818895348	138276.91447040037	141404.08612889706	146968.56573598695	163468.9597984696	181918.9835616233	184716.41530278375
394848	210	Medford, OR	msa	OR	151925.70417504627	164389.30696489487	176326.25767611133	194363.00514044866	228701.25449841807	277567.702079353	317269.85209568514	308516.80526499444	272441.31997521577	235792.3955334794	216980.46406940767	197578.0872405657	182690.06092313738	200131.67968019855	223391.60241811912	242273.567992539	266093.2740423163	292434.9431820403	314115.15583007893	323132.43902887276	395377.3477327677	434096.8683808597	422803.4398690248
394459	212	Charlottesville, VA	msa	VA	126689.45263963302	137906.0570299503	150269.08174532288	163458.90084468268	188273.68460609202	220595.378398284	227353.6586604185	222351.42263039004	214026.59396834683	201220.20054371	193166.70798668615	187175.94117188992	184874.37552463307	190074.01662434658	196125.1176532438	199389.61728728423	256636.62702803576	270375.8920658765	285346.4623161752	298230.07429633214	353981.3244933921	397692.09321557294	404049.9035923088
394763	213	Lake Charles, LA	msa	LA																	156052.74883244114	164714.98432528612	171241.4971839537	174446.3438968991	175767.7369014481	175950.76675946845	174518.58558165494
394773	214	Las Cruces, NM	msa	NM			151530.43030935212	156167.0316012002	167020.4373858331	185516.21578917027	206711.6467585075	224324.42305613216	225746.3970656133	207753.8527845994	188739.39546560278	170907.90350187113	166955.6266597174	165369.0032574938	164374.08932855853	164005.11041249876	165538.36048402215	167751.08526198324	173815.10979294247	180181.49798811565	218893.4061204566	257022.25359095525	268022.03074855346
394464	215	Chico, CA	msa	CA		140697.99377277974	159646.25633818546	189607.18193471277	227778.79543164527	271182.7857765562	295883.02450929384	284418.22510625335	257841.29643652405	221143.91919963053	205151.123243633	188850.88257884808	180121.80482136333	201838.9154369286	220606.998079694	234024.43695798752	250904.17006354066	270913.6500385597	291159.58051176585	321121.4320209868	379516.29850289854	411036.1011612693	397972.85800458887
394681	216	Hilton Head Island, SC	msa	SC	180730.29784984628	202654.70008196472	209011.39513467826	217127.027467438	232836.8398475659	264399.1896540664	310538.27889307804	324998.48840375926	296949.16504999745	263710.8076984076	243736.99804596152	226384.30260030276	217737.62648728653	226961.3061121242	239848.66237238757	256357.85726555798	272833.4449616169	280835.83851212595	291209.8809641244	302458.97936693655	369879.3715437116	461189.8569804985	481955.64173527807
394346	217	Athens, GA	msa	GA	121932.11626209167	130709.53533587397	137728.2772822468	143994.98475452096	150533.14549748265	156495.74827636295	161735.49357274873	164818.9055885243	165785.11093135964	158424.29058529972	148340.88387866496	139435.98965771036	128366.39464122383	133541.02958550272	140666.69549118142	145833.09882451568	153990.43213471203	164356.88001058713	179721.1189585499	197449.33909131563	257651.04361598578	301199.47974594415	308448.05186563503
394765	218	Lake Havasu City, AZ	msa	AZ	95613.23496567336	100198.2498728198	108133.50576748927	124993.17629921799	155067.7838634733	194514.19967588285	230180.37019296992	224983.70026869883	191306.67031889237	150436.08622662703	132044.34351057129	121944.59831590788	123430.86149313622	134773.38666597125	145671.35730102882	157852.14478849762	168864.16415650924	179455.8354727967	197810.2982615115	219180.46184134344	297559.7111552165	347949.2786586647	339315.94206252886
394485	219	Columbia, MO	msa	MO						124850.13030028138	127534.0624695435	129610.66359926027	129646.46485901641	127503.32308198429	128151.38992835129	126951.18358205319	129042.95538940393	133299.84744666785	137362.36480257375	143378.8502951317	149639.1859943497	161279.97241721305	167445.42433297314	176080.30603547045	221101.3706223267	254444.17617442893	262475.4630921095
395114	220	Springfield, IL	msa	IL							97271.38959882555	97488.82836217008	97674.88946497922	96456.81039848087	98278.55848999337	98728.66918975266	102321.62234768027	107283.86755627162	110529.87124011735	112433.18863165709	115064.78227608856	117291.25135011092	118555.7641838256	124556.54067719809	138151.68977391665	148825.55172154258	152504.63174362257
394691	221	Houma, LA	msa	LA										147301.65456806027	147063.9116451126	147486.16448593058	146592.26866141893	154528.16451694156	151944.3942774383	148996.5753632735	148238.86738784335	143764.50752124275	140530.6127643947	143595.48893389927	153070.66291587983	148800.30897877406	142776.03953592473
394872	222	Monroe, LA	msa	LA	66337.88439084886	69641.52994981378	72485.057703641	76167.90330075072	80183.6984293705	83457.91166701289	87697.41825333139	88929.23540589307	89060.07326131935	89735.54886020068	91302.3701175512	89002.7799817508	88477.5765082566	97755.61107689254	103631.71149894911	112517.130421618	118875.71935384383	122565.37034503656	124726.91118096646	127421.46558099973	145057.37509529738	158710.1245164474	159309.90339021722
394565	223	Elkhart, IN	msa	IN						115030.28856624046	121398.8785906018	123958.27602862341	123782.63971675279	118795.34444940632	112951.59680720438	109520.2357301441	109816.77101551571	114553.34871041961	121411.30253464759	127522.63282364096	136279.2552200638	146022.41580501458	156956.97950596936	167767.98199477847	201116.69912954664	224263.30291719153	228902.25024665776
394726	224	Johnson City, TN	msa	TN	73908.33623941126	76279.22038074146	77977.66284137835	80572.68407083665	83637.03495576065	89888.59208063346	96708.3278130463	102319.41912361752	103848.73193203077	103529.90684447059	102842.18685715295	101192.51497468578	102672.88100039253	105999.81998194788	110782.77779834974	115206.67340846336	120185.4572120734	124803.45970376903	130169.58293654888	139055.6462545646	176888.2936832061	207827.67256258256	217614.1258647669
395247	225	Yuma, AZ	msa	AZ			117639.61078894876	121777.71605034404	133459.99941900207	170058.1804162683	211841.32456573655	213275.3498695028	191872.44650730665	162084.5177057225	148821.09157654355	127420.29369224129	115122.31825662288	117498.24319051624	126658.29721435202	132379.2709091785	137367.62889495282	143524.7234672217	153041.29357247156	163928.84468801232	212429.4329791814	256554.26030719889	261788.75943773764
394623	226	Gainesville, GA	msa	GA	132438.5606176669	142442.12615069	148763.3952020547	153477.95375345644	157905.49647967174	165310.1838280159	174773.0336401609	181767.08316750845	179769.14285382876	159114.16161027097	144161.20301150213	125732.7793509917	126220.41096266714	136310.26309282772	153586.9235094281	167020.57628245364	180826.53771486424	194079.72545086406	209008.364139833	224171.31608600848	284404.1369840866	346682.1278721972	352578.25205063267
394716	227	Jacksonville, NC	msa	NC						127396.28399744509	137966.855993689	154128.271985011	165076.3146109354	166370.25353694634	166990.29595105274	166748.1074659773	162964.2833009398	158170.31811295947	152714.4019394376	148176.29543242382	144292.90635671225	147030.4186947881	154960.79925332483	167733.09678513833	202050.0908881293	237644.25362723647	254264.1856788779
394597	228	Florence, SC	msa	SC						94866.21122119261	99503.38476850209	104545.5080827502	103193.17119764879	100455.17030738953	95747.67936269093	92619.60172031599	94381.5810972189	96062.75132492965	98618.55755970813	100212.91795488173	104497.77236397837	105905.9202214053	110464.59779044452	116408.47506027202	137124.2638658508	155471.59473516568	161411.77090205066
394680	229	Hilo, HI	msa	HI																296816.47399395565	315564.4101836051	331662.9385908976	347315.1766093578	358816.1043511203	436486.8602825092	540754.831126118	549479.4797154734
395118	230	St. Cloud, MN	msa	MN						208723.2861049253	193746.52202790193	175182.42324062367	170316.59529510603	158724.838222096	154627.0766247048	140104.93169082116	147959.41856150675	156808.36510018347	163966.25258763655	169627.33617993296	178023.42647841168	188684.10324602455	197173.31449484357	207708.34162588298	248118.02434708163	276071.57297784725	277889.6381210591
395011	231	Racine, WI	msa	WI									155461.0028086108	148526.7068713541	143171.65416803022	125769.7330937896	125076.26616269043	127511.058001359	134299.4564343406	138600.05811999092	145342.05768382578	154672.8403210444	168825.33699398855	180092.67976188046	211727.2817802976	230671.49322128264	238694.4005457391
394380	232	Bend, OR	msa	OR	145451.26271606688	156150.11235979872	165560.62025453406	176284.67129789107	207446.27247063408	246018.484430235	307985.1578683805	341811.8183551247	306538.21735321434	240426.73743699593	208278.3753893878	191867.90572922738	195475.41962898106	227529.82884799843	262294.15970783966	294729.3750244033	327020.2411041153	354931.7132537414	383640.3267617904	403566.83101262694	560492.4406883827	651435.0600135406	617619.0333817716
395047	233	Saginaw, MI	msa	MI	73656.32014030806	76901.34581773255	79660.81235954193	83123.86758529439	86631.3061654021	88241.4717733446	86967.54110996338	80966.82094067514	73828.00627599227	67713.54009862548	73062.26303344872	67790.70765852123	64611.45156118236	68000.62787743394	69546.73698674775	72257.90135761439	72804.85740140849	79078.62185773374	85068.24377218306	92391.84673386642	118283.8272458333	133517.4272486693	140713.2807870072
395202	234	Warner Robins, GA	msa	GA	105232.84717081404	109089.25606581487	110382.13538855768	112163.29923567147	116452.57637195151	122276.23586417559	128506.34197443242	133664.51593656166	135246.9071087117	129882.2747536337	126541.35370119878	121193.29425205075	119684.06819767128	121375.16131323064	124292.4498550388	126099.27614459743	129384.06062491993	132258.8943125665	140127.0494633448	149248.76603102076	175149.21623733212	204305.04478463405	217353.7339677671
395151	235	Terre Haute, IN	msa	IN										80902.79348849544	79434.9886760818	78741.38104982411	79204.43929316629	80789.67046973405	81280.02510686858	80709.58333125593	82267.56216783519	85320.01207991783	91782.76588094658	97981.68846605223	121026.79163933072	133893.62566734487	137824.92373980107
395162	236	Torrington, CT	msa	CT	146566.10990408386	159099.1804489182	176426.88669468404	199605.93270980156	223202.3483272076	248438.84445706615	268564.20322153164	267083.5779234295	259060.21298349544	247562.5716457785	228440.21639396317	223846.4477613451	206992.9854077891	207149.0956055295	213898.81930261172	217344.20848159833	222992.80106518828	230997.55734596043	237579.93875195042	239701.84544873598	298877.11548019067	334405.22811612766	343563.72774848714
395009	237	Punta Gorda, FL	msa	FL	86811.78994937707	93455.46932414074	102145.43247515337	115735.41207541875	136306.77024821803	169626.50850563092	201492.55006528692	179693.60455992096	146517.10628067915	129212.70608040401	121442.75658791345	110728.79893026408	114760.48757076781	131014.14950973551	146381.34297909544	161783.98355516788	180268.62590165422	193541.23922488056	206643.6598642097	216641.03138583593	276283.13969225873	358309.53036926134	361057.3351773899
394386	239	Billings, MT	msa	MT										182295.4561726283	183582.4330523204	184913.29227047856	188385.0070488101	200881.85639673215	212872.73289122482	230089.44769388542	234103.21031033274	237874.14049724676	246461.20278562358	259849.46156936642	310616.82618318364	358028.0189751597	370188.42984942696
395018	240	Redding, CA	msa	CA	104611.00713126204	110335.973669287	127197.43512420863	155399.44864548274	184031.36637103	223984.51200294602	256839.26055956018	246158.96163670544	217136.4047510411	186895.41267449933	176886.28114027853	165056.07540238393	160004.45084309575	175681.75208595116	193637.72229867216	213242.93849240147	227905.30139777294	242804.66624445133	258480.5998891008	273124.1411406091	337447.56078074576	373545.12447521574	362723.44204502023
394748	241	Kingston, NY	msa	NY	119219.3053612924	131037.4987294413	146060.06554657526	166183.31291301263	194901.51750833716	227439.4341490461	249181.8812991029	246633.8140707563	243033.4967916679	221911.44045103263	217297.28599597234	203278.24806628426	189564.75929771108	186291.72072348898	190721.8454242002	194398.73431226207	200336.4275087509	210193.39474777167	225331.57199519934	236829.4661668285	317309.8517470631	363457.1788901088	369115.0011534698
394960	242	Panama City, FL	msa	FL	103989.31278372816	109279.88992141098	114871.11134700068	125359.12551412736	148090.15778679395	191629.1309311977	223639.17517906125	214937.21690789665	196751.39912616264	170954.1865862805	156366.6589798746	142513.9469447023	136159.40663252378	145150.36759208236	155741.04701626024	165035.35498458476	174927.38055482032	183335.6856818029	198781.8290272378	207470.8624444812	268886.1608686423	333044.9549646123	345885.9081625932
394729	243	Joplin, MO	msa	MO									67794.62660802474	64051.4487992893	62107.455168374254	61469.66470637351	66562.77191663907	75628.22638986801	85221.74047444317	93195.76801144354	100461.47203305847	104931.95564553146	112534.42309392964	123440.64509094939	155592.0532667429	183817.93237471665	192367.03290202896
394539	244	Dover, DE	msa	DE										193354.7531485425	186684.7260705193	175985.4698254694	169730.881774465	173732.9932219702	181415.43766735957	191438.48311920327	200259.28645077953	205719.1205946042	213187.63806839092	225491.87623985021	279635.22600741294	318005.09008632833	325044.0421382626
394559	245	El Centro, CA	msa	CA		96736.63177915722	103864.69739366394	110596.37786078684	127470.75297601843	163886.33603556897	200659.02058261563	194650.72303584672	164430.077760448	135154.87765525587	129536.13649060197	122823.61584215895	129272.84136588381	140080.15764386553	160944.90450282267	177368.17025112096	192652.57588986866	204964.5626652344	215891.95955881765	227744.53982164653	270725.16973864584	297447.50718803826	298078.94022362615
