_id	costavg_2001	costavg_2002	costavg_2003	costavg_2004	costavg_2005	costavg_2006	costavg_2007	costavg_2008	costavg_2009	costavg_2010	costavg_2011	costavg_2012	costavg_2013	costavg_2014	costavg_2015	costavg_2016	costavg_2017	costavg_2018	costavg_2019	costavg_2020	costavg_2021	costavg_2022	populationrank	hlocation	us_state
394937	155860	163695	176402	193311	222869	263543	275611	270466	253936	244202	221383	213200	223450	233847	246770	267986	292684	316796	336483	445226	496783	490698	172	Olympia, WA	WA
394803	74121	76366	78515	80625	87019	96437	103473	108553	106187	105484	104751	107421	108404	114312	118759	123646	125174	131234	144615	160822	184460	193137	173	Longview, TX	TX
395229	0	0	161313	166640	184988	217450	235894	229948	213631	198681	182967	174638	181029	191771	201471	213829	226621	240449	253965	317596	378011	395698	174	Wilmington, NC	NC
395061	251706	293197	343785	401531	477958	510654	485143	439436	381904	362965	335695	345732	399758	443630	474802	507259	562902	597741	610561	737781	847464	839909	175	San Luis Obispo, CA	CA
753875	137188	142630	152931	179417	240639	284582	262115	229987	200993	190711	177768	175546	189258	201941	213456	224482	237874	255881	272033	352146	429112	437570	176	Crestview, FL	FL
394851	148134	171471	198322	237974	308831	362528	319659	204057	119885	122386	121353	119786	143559	176440	195049	213942	236618	260141	281283	349404	400970	389866	177	Merced, CA	CA
395197	0	0	0	0	0	0	0	0	104319	103088	103019	100506	100484	105573	113245	121214	133403	146372	156658	201514	241565	246484	178	Waco, TX	TX
394447	113084	118085	121689	125180	128927	132826	135164	137478	138201	137757	133987	134424	136660	140947	143113	144425	148978	155295	164074	183385	202490	207562	179	Cedar Rapids, IA	IA
394348	110260	121621	141742	168965	204483	237747	240817	222944	195209	184543	173069	168812	172902	178947	177945	171460	167846	176690	191111	247412	285895	298695	180	Atlantic City, NJ	NJ
394412	164113	175854	192541	216539	257238	302632	317550	305289	277691	265246	249094	233860	240518	250377	267321	298914	333989	360509	384286	498670	552730	539524	181	Bremerton, WA	WA
395103	0	0	0	0	0	147865	150891	154739	154266	152901	151305	155780	165284	172907	182791	193422	203864	216898	230658	272648	308962	315525	182	Sioux Falls, SD	SD
395065	374222	400996	434584	487915	586147	629996	607660	551178	466525	457712	425900	424977	487318	545386	609034	669463	718081	778486	781392	991894	1157164	1110371	183	Santa Cruz, CA	CA
394572	84924	88439	91735	95988	100334	103524	105096	105258	105725	109430	108710	109577	112567	114078	114667	118511	122167	125065	128751	154401	169918	175456	184	Erie, PA	PA
394924	162507	180119	203297	231881	263964	281488	279825	264307	241951	233638	220143	206939	206642	210250	213836	218455	228299	237286	241254	293321	323311	332649	185	Norwich, CT	CT
394323	0	0	0	0	0	0	0	0	117358	117051	114557	112937	114679	118460	122875	128152	133058	137036	141601	168060	193825	199875	186	Amarillo, TX	TX
394772	0	0	0	0	0	0	0	0	113053	111187	108794	110471	115245	121365	129134	135590	139073	144160	150148	174055	185492	189567	187	Laredo, TX	TX
395171	96860	99408	103068	106897	113397	119246	124642	124809	121860	118467	114464	115815	119575	122510	129376	133039	132915	138633	147877	176314	195081	200999	188	Tuscaloosa, AL	AL
394483	0	0	0	0	0	0	0	0	133728	135865	136130	137834	141962	151395	166052	183121	198240	207318	209236	235664	264157	272980	189	College Station, TX	TX
394732	118166	121962	119724	124877	129107	128929	126338	123108	119105	113817	108543	107351	112773	121650	129060	137439	144776	157284	170122	208557	231851	235573	190	Kalamazoo, MI	MI
394811	112781	120477	125756	129482	139077	148355	158050	158335	149952	144600	140731	141191	142834	144125	147647	152766	158369	164896	172611	209054	234812	243725	191	Lynchburg, VA	VA
394455	70960	71622	73820	76852	79884	82573	85657	88563	89196	88584	88096	86899	84078	87035	93365	95067	96676	97511	99937	115453	126204	131035	192	Charleston, WV	WV
395240	112060	113188	116899	122813	127730	137694	148235	150360	150300	149752	142593	142093	145700	148719	154592	168558	184797	202654	225256	296486	323368	322638	193	Yakima, WA	WA
394585	0	0	0	0	0	0	0	0	165011	161880	158289	152694	159469	168519	184893	204473	215980	218664	227324	249613	271649	278373	194	Fargo, ND	ND
394387	69505	73752	77226	82127	88698	97022	103574	110507	108036	108911	103025	101634	102930	103635	103418	105174	106207	111807	117784	139857	152411	155669	195	Binghamton, NY	NY
394609	74669	77147	80047	82875	87049	91731	95232	95365	94720	94308	91577	91706	91120	91750	94537	99179	101887	106310	112031	135580	154264	159972	196	Fort Smith, AR	AR
394334	0	0	0	0	164500	166145	167022	166888	163164	160574	152896	147313	151534	155953	160862	167607	179174	191066	203830	241243	263645	272438	197	Appleton, WI	WI
395161	75818	78805	81490	85060	89718	92610	95858	97827	96719	95820	92829	93256	95239	97282	99585	102503	106822	113193	120360	156651	176608	184662	199	Topeka, KS	KS
394813	77865	80195	82535	85371	88669	92509	95035	93697	89102	83726	78289	75850	76410	80709	83104	86405	87016	93876	104276	127939	149521	158863	200	Macon, GA	GA
395174	0	0	0	0	0	0	0	0	130789	131108	127772	127242	130615	139348	147385	154189	161984	169131	173303	210815	245097	256815	201	Tyler, TX	TX
394361	233657	275102	330461	377674	416637	422845	401202	382685	358245	356159	344336	329902	343526	358323	369860	387872	411688	436945	450539	556095	643074	653756	202	Barnstable Town, MA	MA
394519	128559	132753	136367	144207	163991	191853	203253	195550	182168	164171	150156	150106	160039	168858	178452	190308	198789	211379	228256	291507	344497	353812	203	Daphne, AL	AL
394378	153404	160043	177973	210756	259491	299727	307367	304755	284032	275050	263068	252478	261592	273023	288030	313906	346527	382367	407552	524498	594790	574140	205	Bellingham, WA	WA
394429	137645	151896	164261	181072	205388	223972	228361	224889	219474	216748	219762	222215	232969	241668	249462	255220	267999	279138	286533	347360	393690	408757	206	Burlington, VT	VT
395030	136618	142936	146209	151457	156945	160635	160757	157839	152189	150099	140581	148462	157879	163630	170356	183821	199234	213322	224633	267307	297339	298115	207	Rochester, MN	MN
753895	111205	114549	116371	118178	118985	119678	120866	118890	117461	117312	114258	114375	117766	122006	126578	133745	142952	152392	163409	202739	226928	229251	208	Lafayette, IN	IN
394454	95878	101693	104967	114248	121899	127383	130388	129124	125454	125616	123672	122677	123856	127412	129829	134249	138276	141404	146968	163468	181918	184716	209	Champaign, IL	IL
394848	164389	176326	194363	228701	277567	317269	308516	272441	235792	216980	197578	182690	200131	223391	242273	266093	292434	314115	323132	395377	434096	422803	210	Medford, OR	OR
394459	137906	150269	163458	188273	220595	227353	222351	214026	201220	193166	187175	184874	190074	196125	199389	256636	270375	285346	298230	353981	397692	404049	212	Charlottesville, VA	VA
394763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156052	164714	171241	174446	175767	175950	174518	213	Lake Charles, LA	LA
394773	0	151530	156167	167020	185516	206711	224324	225746	207753	188739	170907	166955	165369	164374	164005	165538	167751	173815	180181	218893	257022	268022	214	Las Cruces, NM	NM
394464	140697	159646	189607	227778	271182	295883	284418	257841	221143	205151	188850	180121	201838	220606	234024	250904	270913	291159	321121	379516	411036	397972	215	Chico, CA	CA
394681	202654	209011	217127	232836	264399	310538	324998	296949	263710	243736	226384	217737	226961	239848	256357	272833	280835	291209	302458	369879	461189	481955	216	Hilton Head Island, SC	SC
394346	130709	137728	143994	150533	156495	161735	164818	165785	158424	148340	139435	128366	133541	140666	145833	153990	164356	179721	197449	257651	301199	308448	217	Athens, GA	GA
394765	100198	108133	124993	155067	194514	230180	224983	191306	150436	132044	121944	123430	134773	145671	157852	168864	179455	197810	219180	297559	347949	339315	218	Lake Havasu City, AZ	AZ
394485	0	0	0	0	124850	127534	129610	129646	127503	128151	126951	129042	133299	137362	143378	149639	161279	167445	176080	221101	254444	262475	219	Columbia, MO	MO
395114	0	0	0	0	0	97271	97488	97674	96456	98278	98728	102321	107283	110529	112433	115064	117291	118555	124556	138151	148825	152504	220	Springfield, IL	IL
394691	0	0	0	0	0	0	0	0	147301	147063	147486	146592	154528	151944	148996	148238	143764	140530	143595	153070	148800	142776	221	Houma, LA	LA
394872	69641	72485	76167	80183	83457	87697	88929	89060	89735	91302	89002	88477	97755	103631	112517	118875	122565	124726	127421	145057	158710	159309	222	Monroe, LA	LA
394565	0	0	0	0	115030	121398	123958	123782	118795	112951	109520	109816	114553	121411	127522	136279	146022	156956	167767	201116	224263	228902	223	Elkhart, IN	IN
394726	76279	77977	80572	83637	89888	96708	102319	103848	103529	102842	101192	102672	105999	110782	115206	120185	124803	130169	139055	176888	207827	217614	224	Johnson City, TN	TN
395247	0	117639	121777	133459	170058	211841	213275	191872	162084	148821	127420	115122	117498	126658	132379	137367	143524	153041	163928	212429	256554	261788	225	Yuma, AZ	AZ
394623	142442	148763	153477	157905	165310	174773	181767	179769	159114	144161	125732	126220	136310	153586	167020	180826	194079	209008	224171	284404	346682	352578	226	Gainesville, GA	GA
394716	0	0	0	0	127396	137966	154128	165076	166370	166990	166748	162964	158170	152714	148176	144292	147030	154960	167733	202050	237644	254264	227	Jacksonville, NC	NC
394597	0	0	0	0	94866	99503	104545	103193	100455	95747	92619	94381	96062	98618	100212	104497	105905	110464	116408	137124	155471	161411	228	Florence, SC	SC
394680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296816	315564	331662	347315	358816	436486	540754	549479	229	Hilo, HI	HI
395118	0	0	0	0	208723	193746	175182	170316	158724	154627	140104	147959	156808	163966	169627	178023	188684	197173	207708	248118	276071	277889	230	St. Cloud, MN	MN
395011	0	0	0	0	0	0	0	155461	148526	143171	125769	125076	127511	134299	138600	145342	154672	168825	180092	211727	230671	238694	231	Racine, WI	WI
394380	156150	165560	176284	207446	246018	307985	341811	306538	240426	208278	191867	195475	227529	262294	294729	327020	354931	383640	403566	560492	651435	617619	232	Bend, OR	OR
395047	76901	79660	83123	86631	88241	86967	80966	73828	67713	73062	67790	64611	68000	69546	72257	72804	79078	85068	92391	118283	133517	140713	233	Saginaw, MI	MI
395202	109089	110382	112163	116452	122276	128506	133664	135246	129882	126541	121193	119684	121375	124292	126099	129384	132258	140127	149248	175149	204305	217353	234	Warner Robins, GA	GA
395151	0	0	0	0	0	0	0	0	80902	79434	78741	79204	80789	81280	80709	82267	85320	91782	97981	121026	133893	137824	235	Terre Haute, IN	IN
395162	159099	176426	199605	223202	248438	268564	267083	259060	247562	228440	223846	206992	207149	213898	217344	222992	230997	237579	239701	298877	334405	343563	236	Torrington, CT	CT
395009	93455	102145	115735	136306	169626	201492	179693	146517	129212	121442	110728	114760	131014	146381	161783	180268	193541	206643	216641	276283	358309	361057	237	Punta Gorda, FL	FL
394386	0	0	0	0	0	0	0	0	182295	183582	184913	188385	200881	212872	230089	234103	237874	246461	259849	310616	358028	370188	239	Billings, MT	MT
395018	110335	127197	155399	184031	223984	256839	246158	217136	186895	176886	165056	160004	175681	193637	213242	227905	242804	258480	273124	337447	373545	362723	240	Redding, CA	CA
394748	131037	146060	166183	194901	227439	249181	246633	243033	221911	217297	203278	189564	186291	190721	194398	200336	210193	225331	236829	317309	363457	369115	241	Kingston, NY	NY
394960	109279	114871	125359	148090	191629	223639	214937	196751	170954	156366	142513	136159	145150	155741	165035	174927	183335	198781	207470	268886	333044	345885	242	Panama City, FL	FL
394729	0	0	0	0	0	0	0	67794	64051	62107	61469	66562	75628	85221	93195	100461	104931	112534	123440	155592	183817	192367	243	Joplin, MO	MO
394539	0	0	0	0	0	0	0	0	193354	186684	175985	169730	173732	181415	191438	200259	205719	213187	225491	279635	318005	325044	244	Dover, DE	DE
394559	96736	103864	110596	127470	163886	200659	194650	164430	135154	129536	122823	129272	140080	160944	177368	192652	204964	215891	227744	270725	297447	298078	245	El Centro, CA	CA
394712	81091	81871	83185	85369	88894	93812	96087	95236	91015	89586	83084	83071	84154	86253	88686	92157	95663	101271	109724	137573	158145	163481	246	Jackson, TN	TN
395246	0	0	0	165546	212072	237138	214729	175431	149773	145012	139113	140720	163224	195363	212217	232355	259456	284384	300840	381591	424418	409270	247	Yuba City, CA	CA
394406	91410	93166	95470	99137	104783	107708	111736	113679	113627	110306	107654	108748	110840	113906	120478	129022	137556	146163	153403	187890	216016	225427	248	Bowling Green, KY	KY
395119	0	0	0	0	0	0	0	249503	229225	204404	197967	209235	230093	257022	271438	284844	304111	336938	363267	463085	532467	513711	249	St. George, UT	UT
394896	83957	86725	87944	91343	94785	94148	92580	88602	81267	76715	71365	70002	76433	84011	90732	100455	112451	124556	133899	175899	201051	204571	250	Muskegon, MI	MI
394299	0	0	0	0	0	0	0	0	92596	91978	89166	90560	94053	100217	106046	112367	116067	123590	128035	151081	169264	173602	251	Abilene, TX	TX
394707	0	0	0	0	0	0	0	0	155837	155617	154706	156013	161827	169188	176675	183311	190433	199728	208036	229202	255002	266462	252	Iowa City, IA	IA
394351	123607	128015	133158	138437	151463	159207	163940	164069	158129	151058	143464	145577	150394	155278	158868	167444	178207	188880	202690	241473	267937	277122	253	Auburn, AL	AL
394860	0	0	0	0	0	0	0	0	152971	149397	153059	168564	189636	209282	219734	213030	213711	233542	264987	275511	281389	280428	254	Midland, TX	TX
753869	123015	127217	131839	135734	139265	143081	147584	146261	145314	144895	140353	139589	145690	150087	150495	153112	153301	154818	154607	171984	194432	204409	255	Bloomington, IL	IL
394671	0	0	0	0	0	0	0	0	0	0	0	121414	120516	122031	128149	132419	132638	140452	143925	165470	180189	182733	255	Hattiesburg, MS	MS
394944	0	0	0	0	0	0	0	0	157900	154876	139316	132223	138977	146559	150154	156674	164712	173037	183900	219995	239947	246122	257	Oshkosh, WI	WI
394555	0	0	0	0	0	0	0	0	140839	138353	132772	131550	137311	143857	149749	157881	168226	179597	192171	236079	258848	263974	258	Eau Claire, WI	WI
394651	0	0	0	0	0	0	0	140719	134278	131214	128136	125602	124930	125017	126085	128389	133267	139133	146792	181808	212705	223046	259	Greenville, NC	NC
394428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144961	152224	161918	170892	211593	252557	263027	260	Burlington, NC	NC
395210	0	0	0	0	0	0	98995	100433	100528	103098	101477	105248	108832	112504	116601	119894	120638	124819	131243	148393	162777	170061	261	Waterloo, IA	IA
394480	0	0	0	0	0	0	224823	231537	205570	189728	169494	175016	194490	213622	230279	248744	274699	303058	332283	468154	530465	540690	262	Coeur d'Alene, ID	ID
394553	0	0	0	0	168503	181069	188644	183779	168340	159392	147656	139906	138029	138010	136074	136765	141868	152289	166549	230447	274767	279503	263	East Stroudsburg, PA	PA
395007	112574	115144	119122	123888	128118	133492	135534	130968	127234	125611	121090	118746	120482	125017	132808	146058	160344	178327	194806	255443	288618	287464	264	Pueblo, CO	CO
394392	86715	92614	98668	111059	131072	142747	143246	137625	131314	127587	125546	127977	132629	135493	137401	142640	147021	155317	169863	216367	239385	242803	265	Blacksburg, VA	VA
395215	0	0	0	0	0	0	0	0	122455	121593	114357	114861	117423	121558	124633	130524	136709	144486	154841	179376	189053	192817	266	Wausau, WI	WI
394731	188272	211253	242610	301276	380426	448436	460636	429862	387847	366574	356196	349849	384727	450795	505305	536865	566224	598192	632440	770428	957648	977710	267	Kahului, HI	HI
394720	0	0	0	0	0	0	0	0	0	0	0	108434	111647	116026	121938	129985	141541	152876	163368	199554	218407	226031	268	Janesville, WI	WI
395170	0	0	0	0	0	0	0	0	0	0	0	87063	91525	97393	103551	111154	114169	112242	115094	135014	150217	151379	269	Tupelo, MS	MS
394393	0	0	115498	118926	124384	126967	128921	130654	132550	134130	130655	131285	135878	141512	146610	154227	163771	176586	189136	239419	269388	272734	270	Bloomington, IN	IN
394930	0	0	0	0	0	0	0	0	91506	91629	97847	101877	112734	127212	141369	143670	141667	151013	176269	196362	194263	194290	271	Odessa, TX	TX
394710	0	0	90056	95133	100140	102510	99698	93017	76437	75841	72003	68246	77460	92273	103096	111474	120187	130260	139881	172193	187727	189697	272	Jackson, MI	MI
395125	0	0	0	0	158879	164390	169717	174782	179196	183395	178163	184939	190847	195360	203622	210954	219550	229245	243393	278765	299877	308647	273	State College, PA	PA
395079	118288	128475	142321	165657	212046	250516	227352	184855	151800	141583	128024	123905	134971	151609	166435	185090	204998	224592	236735	289947	363960	375271	274	Sebastian, FL	FL
394814	0	0	114328	141147	180398	217342	211179	168842	141131	136533	133341	134879	157196	181639	195765	208156	225057	251947	267021	338646	389105	386589	275	Madera, CA	CA
394523	0	0	0	0	0	71555	72851	73018	71825	68600	67417	78081	98355	103409	104777	109120	113911	118906	128064	162773	181256	189545	276	Decatur, AL	AL
394453	113131	121616	134401	153673	163819	180619	189116	182461	168368	161913	148713	144464	146563	148435	151372	154214	160021	166775	175611	215768	236296	243107	277	Chambersburg, PA	PA
395193	86316	88803	93324	107121	129595	152947	164590	158952	142100	128686	125208	124348	124387	126319	127813	130477	131090	129469	134903	170065	193601	204421	278	Vineland, NJ	NJ
394703	112658	116137	120750	129760	145782	159537	169000	180234	174303	163633	147351	138841	146301	155153	162545	177009	193883	214499	236052	341199	392962	375797	279	Idaho Falls, ID	ID
394639	143296	151901	162086	174577	189069	212424	243347	253849	234719	209067	184815	177670	187324	193650	202233	214376	227563	247603	267997	331452	372948	373634	280	Grand Junction, CO	CO
394563	99780	101762	106123	110740	117273	125006	128363	127513	124206	126287	123943	122429	122790	124459	124277	126109	133738	140866	145804	177623	199709	206080	281	Elizabethtown, KY	KY
394917	104419	107811	113712	120373	126732	131416	136529	135504	127431	125752	119744	113593	115565	126162	134121	137395	143842	152069	160395	197554	223159	227860	282	Niles, MI	MI
394873	152283	157825	163530	168253	174368	176517	164155	144302	117773	124894	118644	115306	123513	135068	146450	155489	162311	168857	176524	203471	220206	222697	283	Monroe, MI	MI
395066	0	200104	210567	235797	261211	287638	306543	310509	286206	266385	246661	238793	246716	259703	269183	279007	299802	316485	350043	444784	502803	501713	284	Santa Fe, NM	NM
394493	143257	163484	188283	211424	233592	247305	239905	223559	205139	197548	191846	194130	198092	205835	214612	223699	238623	255870	267852	343306	390588	400501	285	Concord, NH	NH
394314	70559	72782	75689	78795	79767	82989	90948	94219	94776	94625	94490	99629	107430	109105	114494	123198	124248	129219	130937	138469	141773	144499	286	Alexandria, LA	LA
395163	112040	117652	124667	132786	139189	143795	142936	138384	124906	127343	123009	130971	141945	153431	165377	176953	192332	205212	216607	284227	329827	340509	287	Traverse City, MI	MI
394359	85673	93030	101375	113827	127319	133553	135539	134913	130605	126995	124530	125192	126680	128724	129965	131558	135681	144317	149325	193435	224792	233494	288	Bangor, ME	ME
394685	93119	97963	104543	115733	141555	174532	171509	148521	127156	116648	103913	97586	100187	106775	115378	128501	141351	157588	166552	218122	269963	277807	289	Homosassa Springs, FL	FL
394662	104432	107949	117954	142444	186145	222935	222939	197078	169607	168464	147242	137908	145310	158770	169571	183133	201687	215905	227725	286281	324214	324035	290	Hanford, CA	CA
394723	0	0	0	0	0	0	0	128648	124580	127160	121514	123355	124756	126464	129005	135540	140802	150945	157192	188328	213439	219467	291	Jefferson City, MO	MO
394598	0	0	0	0	0	0	0	0	0	86931	85465	88216	96823	100823	101750	106500	109184	112190	117260	145855	166645	174012	292	Florence, AL	AL
394537	76850	78801	83265	88623	96930	106273	112518	112715	107040	104298	98703	96983	96526	99883	102318	106275	108615	109825	114764	133830	150536	158014	293	Dothan, AL	AL
394802	54605	56394	58223	60747	63757	66050	68048	69408	70642	73574	71931	72165	72980	73910	75816	83792	87439	90457	90435	110594	125291	132796	294	London, KY	KY
394306	86615	89676	92430	96056	99268	103444	107573	107959	101658	95801	90420	88205	87973	86591	86841	87334	85335	91421	96115	117421	137261	143200	295	Albany, GA	GA
395102	71340	73021	74977	78068	79362	79855	82013	83560	84186	84327	84693	87925	90508	96484	105834	113698	120047	127510	137219	163750	180577	187155	297	Sioux City, IA	IA
395223	0	0	0	0	0	0	0	0	92420	90789	89702	86184	83994	85933	85921	86806	89161	94400	99500	126890	148029	151786	298	Wichita Falls, TX	TX
395152	66334	68465	71165	75275	77533	80081	83121	83888	81659	80912	80674	82755	85210	88514	90638	94943	95582	100972	104667	127051	142514	145277	299	Texarkana, TX	TX
395182	114247	118556	121399	119685	117533	126461	135204	138329	128960	118137	110971	108753	111162	111123	110729	111386	110863	115922	121589	146995	169601	177690	300	Valdosta, GA	GA
394800	0	0	0	0	187560	197199	203158	209492	201059	197112	182794	171855	179121	189783	195487	213314	233436	259528	282769	378251	442171	430082	301	Logan, UT	UT
394595	158470	168774	182270	204703	252369	314142	322434	295044	266025	247778	215103	218530	239705	265725	288239	309290	336134	355315	374056	486182	585101	578533	302	Flagstaff, AZ	AZ
395036	82625	84565	85899	87946	91083	96404	99950	100912	97365	92716	87960	88261	88701	92123	95924	97593	101583	107199	113151	146437	172645	183567	303	Rocky Mount, NC	NC
395000	0	0	0	0	0	0	0	0	67402	65321	59656	59598	59379	59339	60316	61603	63319	67294	70341	95032	107033	110884	304	Pottsville, PA	PA
394515	79235	82660	86015	88981	94568	100400	103612	102654	97130	90307	84018	82637	90626	97549	102650	108445	116887	125615	134414	167717	194643	200481	305	Dalton, GA	GA
394783	0	0	0	0	154620	162032	168536	173768	173509	172652	166567	162104	164697	169601	166368	169549	174430	181552	190341	226330	252247	263225	306	Lebanon, PA	PA
394880	80293	81911	82270	85848	90410	98991	104725	106343	99821	102608	96922	96593	100053	103331	107057	114902	122135	130109	146759	180350	214379	222398	307	Morristown, TN	TN
395232	126060	136748	151672	180434	219078	254682	247874	221023	192414	181641	178943	178115	187629	195893	204157	212869	223962	234078	244965	295930	332621	335797	308	Winchester, VA	VA
395221	51546	53624	55658	58708	64751	70892	74500	75902	74743	74588	74106	75147	79513	83389	89775	91537	92160	97322	100780	118255	123595	124238	309	Wheeling, WV	OH
394879	99809	103711	108210	115208	128698	140090	144613	135633	131520	126756	125457	129135	139729	146362	159758	163661	165385	169250	170406	194128	205808	208074	310	Morgantown, WV	WV
394756	0	125781	128325	137235	146491	151126	150941	148554	145063	143820	140678	139174	143685	148224	153496	162322	172266	182031	191452	226155	250781	257106	311	La Crosse, WI	WI
394900	302365	341031	394863	460489	541394	590838	566762	513115	417854	378107	357650	349291	417223	476806	528002	583632	625417	662228	684418	828914	905895	878505	312	Napa, CA	CA
395013	0	0	0	0	0	0	0	155490	154978	154289	154864	159326	166023	171517	180235	188912	197598	208146	220736	273338	321702	329320	313	Rapid City, SD	SD
395139	0	0	0	0	0	0	0	108017	104459	98717	95776	94891	97331	101089	103137	105595	105911	110765	124013	142190	153908	158376	314	Sumter, SC	SC
394577	139306	153104	184942	223023	280571	315801	307526	296599	268242	257824	250599	230367	232704	242681	252177	272994	297979	313901	329500	374609	412153	404020	315	Eureka, CA	CA
395117	77999	80026	81633	84461	86874	89195	90126	89968	86020	80526	76738	82410	85171	88404	90314	94388	100186	106444	113679	143437	158788	164264	316	Springfield, OH	OH
394668	0	0	0	0	0	0	0	0	173198	170628	166472	169158	174403	178197	185604	192058	198129	205595	213782	259567	285245	296854	317	Harrisonburg, VA	VA
394368	74284	75601	78567	82827	86664	89670	87752	79296	69402	65548	63653	64584	64683	70087	76648	82405	88967	91255	101591	132229	148176	150188	318	Battle Creek, MI	MI
395094	0	0	0	0	0	0	0	0	0	0	0	91092	96519	103094	113087	126220	141484	157617	166762	208899	248444	256323	319	Sherman, TX	TX
394821	0	0	0	0	0	0	0	128228	128564	129515	132615	135780	140347	147994	156939	160841	167231	171872	176102	214919	233428	239925	320	Manhattan, KS	KS
394442	0	0	0	0	0	0	0	89532	83244	79494	76681	74723	72657	77689	83378	84890	87154	88944	91691	102561	114378	113160	321	Carbondale, IL	IL
394727	0	0	0	49801	52639	56074	57336	55125	52003	51543	51050	50874	55537	56301	56175	56174	56310	59299	64099	73103	78194	79642	322	Johnstown, PA	PA
394728	78012	79077	80863	83197	86802	91730	93995	95690	94719	94425	94654	95494	98890	102724	105322	109519	113206	119194	125089	147160	164958	171856	323	Jonesboro, AR	AR
394390	0	0	0	0	0	0	0	0	150770	152932	157253	173026	206480	231101	253235	254867	253367	254130	256896	283884	309380	314968	324	Bismarck, ND	ND
394661	0	0	0	0	0	0	139897	141782	123988	119556	114742	116596	120579	126553	139611	148115	146957	144385	147165	167953	184276	182614	325	Hammond, LA	LA
394983	129536	136625	149827	167417	186998	205476	211495	205916	191918	188619	185477	181841	183765	188539	190997	198178	204562	213597	221928	279381	321677	329921	326	Pittsfield, MA	MA
394890	165511	171815	177417	190472	219297	261147	285470	280552	254070	235250	220227	216092	225934	239571	256092	288272	319392	352418	376743	486419	544814	533637	327	Mount Vernon, WA	WA
394719	55048	56236	58068	61797	65122	67411	69691	71985	73251	73197	73145	73956	75548	76753	78054	81935	84830	88106	93078	120521	140937	145167	328	Jamestown, NY	NY
395153	139079	149261	159784	174871	198322	227795	242433	222162	204187	199241	196981	192927	206990	236513	256189	253651	257679	270597	288641	326725	405248	410298	329	The Villages, FL	FL
394307	0	0	0	0	0	0	0	199868	182165	167132	157023	157300	163856	173238	185481	205723	230783	258246	278851	350010	391993	390013	330	Albany, OR	OR
394633	83657	91281	98455	107631	118810	138892	147861	153778	148168	146106	145574	145945	149842	152822	156269	161227	166286	172788	179244	217593	245020	249170	331	Glens Falls, NY	NY
394780	85541	87175	89154	86339	91446	99688	107397	107872	106405	106514	105375	104023	100399	98648	94669	91737	89539	89400	90791	109852	121924	126276	332	Lawton, OK	OK
394474	87530	89025	92628	97526	103951	111714	117259	118229	112908	111775	110482	105149	109073	115446	121600	129424	138088	147974	157695	204393	241482	248422	334	Cleveland, TN	TN
395098	0	0	0	0	0	0	0	170975	156870	145652	136596	140726	140602	133285	130994	132186	136464	143364	158641	197706	228280	232312	335	Sierra Vista, AZ	AZ
394325	0	0	0	0	0	0	0	0	134765	134122	133930	132465	135079	147636	157930	166260	175563	182483	186743	214621	240673	249330	336	Ames, IA	IA
394824	85014	88256	91756	95282	98156	102393	105798	91080	87906	79917	75924	77340	79992	81228	84970	90183	94788	102157	109623	137343	154071	158972	337	Mansfield, OH	OH
395128	0	0	0	0	0	0	0	0	168104	165349	162100	165393	173022	182007	186443	186445	189703	195586	209333	249614	276055	282500	338	Staunton, VA	VA
394353	87697	94500	102161	115100	130262	137658	140448	139397	134550	129987	127683	128444	129162	131416	136615	142843	149954	159060	167712	229033	263754	269367	339	Augusta, ME	ME
394321	66072	70203	74567	79318	82897	87883	91369	92487	88500	81046	79350	86130	90522	92722	94227	98547	110842	113983	116387	132396	134730	136509	340	Altoona, PA	PA
394905	99752	102505	105629	110468	121737	135975	151091	151781	144649	137239	132703	131463	130546	129691	128652	132476	137493	143660	150227	184028	214196	226774	341	New Bern, NC	NC
394588	0	0	0	0	0	0	0	0	138997	134920	136224	137464	141742	150577	160342	161175	165774	168293	174565	187289	208063	214923	342	Farmington, NM	NM
395120	0	0	80638	82859	86983	89063	90386	89263	86744	84478	82102	82087	86542	90555	92004	95975	98685	103087	109032	139707	152012	155722	343	St. Joseph, MO	MO
395054	0	0	0	0	0	0	0	0	0	0	0	0	0	110093	117626	126878	131022	134075	148195	181874	199660	202128	344	San Angelo, TX	TX
395218	139730	141802	145145	156733	184729	217243	241709	243960	215867	206734	196498	197299	206208	217402	234694	253836	272887	297684	326308	422895	474984	468314	345	Wenatchee, WA	WA
394949	88735	90338	91870	93446	93702	96501	98734	98770	97935	97489	91858	92517	93744	97469	103958	107441	109575	121619	129495	155759	174430	182703	346	Owensboro, KY	KY
753890	123965	128261	131599	137376	142441	145587	144882	141904	136869	124383	120043	115939	125907	135654	145116	157185	171241	184165	194278	243860	274171	276845	347	Holland, MI	MI
394810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63744	62797	66935	70858	92879	108687	115972	348	Lumberton, NC	NC
394778	0	0	0	140377	148076	155639	159677	161009	160204	158715	158323	159788	166156	171920	176307	185460	195443	206644	216543	259674	281308	284291	349	Lawrence, KS	KS
