_id	fema_string	disasternumber	state_code	incident_category	incident_description	incident_date	fips_state	fips_county	county_name
6443ad7bdaa2a85b35537fbd	DR-4307-NV	4307	NV	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-02-05T00:00:00.000Z	32	029	Storey (County)
6443ad7bdaa2a85b35537fbe	DR-4307-NV	4307	NV	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-02-05T00:00:00.000Z	32	031	Washoe (County)
6443ad7bdaa2a85b35537fbf	DR-4307-NV	4307	NV	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-02-05T00:00:00.000Z	32	510	Carson City
6443ad7bdaa2a85b35537fc0	DR-4306-WY	4306	WY	Severe Storm	SEVERE WINTER STORM AND STRAIGHT-LINE WINDS	2017-02-06T00:00:00.000Z	56	039	Teton (County)
6443ad7bdaa2a85b35537fc1	DR-4303-NV	4303	NV	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-05T00:00:00.000Z	32	000	Pyramid Lake Indian Reservation
6443ad7bdaa2a85b35537fc2	DR-4303-NV	4303	NV	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-05T00:00:00.000Z	32	000	Reno-Sparks Colony (Reservation)
6443ad7bdaa2a85b35537fc3	DR-4695-VT	4695	VT	Severe Storm	SEVERE STORM AND FLOODING	2022-12-22T00:00:00.000Z	50	017	Orange (County)
6443ad7bdaa2a85b35537fc4	DR-4303-NV	4303	NV	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-05T00:00:00.000Z	32	000	Washoe Indian Reservation
6443ad7bdaa2a85b35537fc5	DR-4303-NV	4303	NV	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-05T00:00:00.000Z	32	005	Douglas (County)
6443ad7bdaa2a85b35537fc6	DR-4303-NV	4303	NV	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-05T00:00:00.000Z	32	019	Lyon (County)
6443ad7bdaa2a85b35537fc7	DR-4303-NV	4303	NV	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-05T00:00:00.000Z	32	029	Storey (County)
6443ad7bdaa2a85b35537fc8	DR-4303-NV	4303	NV	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-05T00:00:00.000Z	32	031	Washoe (County)
6443ad7bdaa2a85b35537fc9	DR-4303-NV	4303	NV	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-05T00:00:00.000Z	32	510	Carson City
6443ad7bdaa2a85b35537fca	DR-4302-CA	4302	CA	Severe Storm	SEVERE WINTER STORM	2017-01-03T00:00:00.000Z	06	000	Hoopa Valley Indian Reservation
6443ad7bdaa2a85b35537fcb	DR-4301-CA	4301	CA	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-03T00:00:00.000Z	06	001	Alameda (County)
6443ad7bdaa2a85b35537fcc	DR-4301-CA	4301	CA	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-03T00:00:00.000Z	06	005	Amador (County)
6443ad7bdaa2a85b35537fcd	DR-4301-CA	4301	CA	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-03T00:00:00.000Z	06	007	Butte (County)
6443ad7bdaa2a85b35537fce	DR-4301-CA	4301	CA	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-03T00:00:00.000Z	06	009	Calaveras (County)
6443ad7bdaa2a85b35537fcf	DR-4301-CA	4301	CA	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-03T00:00:00.000Z	06	013	Contra Costa (County)
6443ad7bdaa2a85b35537fd0	DR-4301-CA	4301	CA	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-03T00:00:00.000Z	06	017	El Dorado (County)
6443ad7bdaa2a85b35537fd1	DR-4301-CA	4301	CA	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-03T00:00:00.000Z	06	023	Humboldt (County)
6443ad7bdaa2a85b35537fd2	DR-4301-CA	4301	CA	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-03T00:00:00.000Z	06	027	Inyo (County)
6443ad7bdaa2a85b35537fd3	DR-4301-CA	4301	CA	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-03T00:00:00.000Z	06	033	Lake (County)
6443ad7bdaa2a85b35537fd4	DR-4301-CA	4301	CA	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-03T00:00:00.000Z	06	035	Lassen (County)
6443ad7bdaa2a85b35537fd5	DR-4301-CA	4301	CA	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-03T00:00:00.000Z	06	041	Marin (County)
6443ad7bdaa2a85b35537fd6	DR-4301-CA	4301	CA	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-03T00:00:00.000Z	06	045	Mendocino (County)
6443ad7bdaa2a85b35537fd7	DR-4301-CA	4301	CA	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-03T00:00:00.000Z	06	047	Merced (County)
6443ad7bdaa2a85b35537fd8	DR-4301-CA	4301	CA	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-03T00:00:00.000Z	06	051	Mono (County)
6443ad7bdaa2a85b35537fd9	DR-4301-CA	4301	CA	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-03T00:00:00.000Z	06	053	Monterey (County)
6443ad7bdaa2a85b35537fda	DR-4301-CA	4301	CA	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-03T00:00:00.000Z	06	055	Napa (County)
6443ad7bdaa2a85b35537fdb	DR-4301-CA	4301	CA	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-03T00:00:00.000Z	06	057	Nevada (County)
6443ad7bdaa2a85b35537fdc	DR-4301-CA	4301	CA	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-03T00:00:00.000Z	06	061	Placer (County)
6443ad7bdaa2a85b35537fdd	DR-4301-CA	4301	CA	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-03T00:00:00.000Z	06	063	Plumas (County)
6443ad7bdaa2a85b35537fde	DR-4301-CA	4301	CA	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-03T00:00:00.000Z	06	067	Sacramento (County)
6443ad7bdaa2a85b35537fdf	DR-4301-CA	4301	CA	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-03T00:00:00.000Z	06	069	San Benito (County)
6443ad7bdaa2a85b35537fe0	DR-4301-CA	4301	CA	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-03T00:00:00.000Z	06	079	San Luis Obispo (County)
6443ad7bdaa2a85b35537fe1	DR-4301-CA	4301	CA	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-03T00:00:00.000Z	06	085	Santa Clara (County)
6443ad7bdaa2a85b35537fe2	DR-4301-CA	4301	CA	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-03T00:00:00.000Z	06	087	Santa Cruz (County)
6443ad7bdaa2a85b35537fe3	DR-4301-CA	4301	CA	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-03T00:00:00.000Z	06	089	Shasta (County)
6443ad7bdaa2a85b35537fe4	DR-4301-CA	4301	CA	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-03T00:00:00.000Z	06	091	Sierra (County)
6443ad7bdaa2a85b35537fe5	DR-4301-CA	4301	CA	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-03T00:00:00.000Z	06	093	Siskiyou (County)
6443ad7bdaa2a85b35537fe6	DR-4301-CA	4301	CA	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-03T00:00:00.000Z	06	095	Solano (County)
6443ad7bdaa2a85b35537fe7	DR-4301-CA	4301	CA	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-03T00:00:00.000Z	06	097	Sonoma (County)
6443ad7bdaa2a85b35537fe8	DR-4301-CA	4301	CA	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-03T00:00:00.000Z	06	101	Sutter (County)
6443ad7bdaa2a85b35537fe9	DR-4301-CA	4301	CA	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-03T00:00:00.000Z	06	105	Trinity (County)
6443ad7bdaa2a85b35537fea	DR-4301-CA	4301	CA	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-03T00:00:00.000Z	06	109	Tuolumne (County)
6443ad7bdaa2a85b35537feb	DR-4301-CA	4301	CA	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-03T00:00:00.000Z	06	113	Yolo (County)
6443ad7bdaa2a85b35537fec	DR-4301-CA	4301	CA	Severe Storm	SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES	2017-01-03T00:00:00.000Z	06	115	Yuba (County)
6443ad7bdaa2a85b35537fed	DR-4299-OK	4299	OK	Severe Storm	SEVERE WINTER STORM	2017-01-13T00:00:00.000Z	40	007	Beaver (County)
6443ad7bdaa2a85b35537fee	DR-4299-OK	4299	OK	Severe Storm	SEVERE WINTER STORM	2017-01-13T00:00:00.000Z	40	009	Beckham (County)
6443ad7bdaa2a85b35537fef	DR-4299-OK	4299	OK	Severe Storm	SEVERE WINTER STORM	2017-01-13T00:00:00.000Z	40	011	Blaine (County)
6443ad7bdaa2a85b35537ff0	DR-4299-OK	4299	OK	Severe Storm	SEVERE WINTER STORM	2017-01-13T00:00:00.000Z	40	043	Dewey (County)
6443ad7bdaa2a85b35537ff1	DR-4299-OK	4299	OK	Severe Storm	SEVERE WINTER STORM	2017-01-13T00:00:00.000Z	40	045	Ellis (County)
6443ad7bdaa2a85b35537ff2	DR-4299-OK	4299	OK	Severe Storm	SEVERE WINTER STORM	2017-01-13T00:00:00.000Z	40	059	Harper (County)
6443ad7bdaa2a85b35537ff3	DR-4299-OK	4299	OK	Severe Storm	SEVERE WINTER STORM	2017-01-13T00:00:00.000Z	40	093	Major (County)
6443ad7cdaa2a85b35537ff4	DR-4299-OK	4299	OK	Severe Storm	SEVERE WINTER STORM	2017-01-13T00:00:00.000Z	40	129	Roger Mills (County)
6443ad7cdaa2a85b35537ff5	DR-4299-OK	4299	OK	Severe Storm	SEVERE WINTER STORM	2017-01-13T00:00:00.000Z	40	139	Texas (County)
6443ad7cdaa2a85b35537ff6	DR-4299-OK	4299	OK	Severe Storm	SEVERE WINTER STORM	2017-01-13T00:00:00.000Z	40	151	Woods (County)
6443ad7cdaa2a85b35537ff7	DR-4299-OK	4299	OK	Severe Storm	SEVERE WINTER STORM	2017-01-13T00:00:00.000Z	40	153	Woodward (County)
6443ad7cdaa2a85b35537ff8	DR-4298-SD	4298	SD	Severe Storm	SEVERE WINTER STORM	2016-12-24T00:00:00.000Z	46	000	Cheyenne River Indian Reservation
6443ad7cdaa2a85b35537ff9	DR-4298-SD	4298	SD	Severe Storm	SEVERE WINTER STORM	2016-12-24T00:00:00.000Z	46	000	Lake Traverse (Sisseton) Indian Reservation
6443ad7cdaa2a85b35537ffa	DR-4298-SD	4298	SD	Severe Storm	SEVERE WINTER STORM	2016-12-24T00:00:00.000Z	46	000	Oglala Sioux Tribe of the Pine Ridge Reservation
6443ad7cdaa2a85b35537ffb	DR-4298-SD	4298	SD	Severe Storm	SEVERE WINTER STORM	2016-12-24T00:00:00.000Z	46	019	Butte (County)
6443ad7cdaa2a85b35537ffc	DR-4298-SD	4298	SD	Severe Storm	SEVERE WINTER STORM	2016-12-24T00:00:00.000Z	46	025	Clark (County)
6443ad7cdaa2a85b35537ffd	DR-4298-SD	4298	SD	Severe Storm	SEVERE WINTER STORM	2016-12-24T00:00:00.000Z	46	029	Codington (County)
6443ad7cdaa2a85b35537ffe	DR-4298-SD	4298	SD	Severe Storm	SEVERE WINTER STORM	2016-12-24T00:00:00.000Z	46	037	Day (County)
6443ad7cdaa2a85b35537fff	DR-4298-SD	4298	SD	Severe Storm	SEVERE WINTER STORM	2016-12-24T00:00:00.000Z	46	039	Deuel (County)
6443ad7cdaa2a85b35538000	DR-4298-SD	4298	SD	Severe Storm	SEVERE WINTER STORM	2016-12-24T00:00:00.000Z	46	041	Dewey (County)
6443ad7cdaa2a85b35538001	DR-4298-SD	4298	SD	Severe Storm	SEVERE WINTER STORM	2016-12-24T00:00:00.000Z	46	045	Edmunds (County)
6443ad7cdaa2a85b35538002	DR-4298-SD	4298	SD	Severe Storm	SEVERE WINTER STORM	2016-12-24T00:00:00.000Z	46	047	Fall River (County)
6443ad7cdaa2a85b35538003	DR-4298-SD	4298	SD	Severe Storm	SEVERE WINTER STORM	2016-12-24T00:00:00.000Z	46	049	Faulk (County)
6443ad7cdaa2a85b35538004	DR-4298-SD	4298	SD	Severe Storm	SEVERE WINTER STORM	2016-12-24T00:00:00.000Z	46	051	Grant (County)
6443ad7cdaa2a85b35538005	DR-4298-SD	4298	SD	Severe Storm	SEVERE WINTER STORM	2016-12-24T00:00:00.000Z	46	055	Haakon (County)
6443ad7cdaa2a85b35538006	DR-4298-SD	4298	SD	Severe Storm	SEVERE WINTER STORM	2016-12-24T00:00:00.000Z	46	057	Hamlin (County)
6443ad7cdaa2a85b35538007	DR-4298-SD	4298	SD	Severe Storm	SEVERE WINTER STORM	2016-12-24T00:00:00.000Z	46	063	Harding (County)
6443ad7cdaa2a85b35538008	DR-4298-SD	4298	SD	Severe Storm	SEVERE WINTER STORM	2016-12-24T00:00:00.000Z	46	071	Jackson (County)
6443ad7cdaa2a85b35538009	DR-4298-SD	4298	SD	Severe Storm	SEVERE WINTER STORM	2016-12-24T00:00:00.000Z	46	075	Jones (County)
6443ad7cdaa2a85b3553800a	DR-4298-SD	4298	SD	Severe Storm	SEVERE WINTER STORM	2016-12-24T00:00:00.000Z	46	089	McPherson (County)
6443ad7cdaa2a85b3553800b	DR-4298-SD	4298	SD	Severe Storm	SEVERE WINTER STORM	2016-12-24T00:00:00.000Z	46	091	Marshall (County)
6443ad7cdaa2a85b3553800c	DR-4298-SD	4298	SD	Severe Storm	SEVERE WINTER STORM	2016-12-24T00:00:00.000Z	46	093	Meade (County)
6443ad7cdaa2a85b3553800d	DR-4298-SD	4298	SD	Severe Storm	SEVERE WINTER STORM	2016-12-24T00:00:00.000Z	46	103	Pennington (County)
6443ad7cdaa2a85b3553800e	DR-4298-SD	4298	SD	Severe Storm	SEVERE WINTER STORM	2016-12-24T00:00:00.000Z	46	105	Perkins (County)
6443ad7cdaa2a85b3553800f	DR-4298-SD	4298	SD	Severe Storm	SEVERE WINTER STORM	2016-12-24T00:00:00.000Z	46	109	Roberts (County)
6443ad7cdaa2a85b35538010	DR-4298-SD	4298	SD	Severe Storm	SEVERE WINTER STORM	2016-12-24T00:00:00.000Z	46	117	Stanley (County)
6443ad7cdaa2a85b35538011	DR-4298-SD	4298	SD	Severe Storm	SEVERE WINTER STORM	2016-12-24T00:00:00.000Z	46	119	Sully (County)
6443ad7cdaa2a85b35538012	DR-4298-SD	4298	SD	Severe Storm	SEVERE WINTER STORM	2016-12-24T00:00:00.000Z	46	137	Ziebach (County)
6443ad7cdaa2a85b35538013	DR-4296-OR	4296	OR	Severe Storm	SEVERE WINTER STORM AND FLOODING	2016-12-14T00:00:00.000Z	41	033	Josephine (County)
6443ad7cdaa2a85b35538014	DR-4296-OR	4296	OR	Severe Storm	SEVERE WINTER STORM AND FLOODING	2016-12-14T00:00:00.000Z	41	039	Lane (County)
6443ad7cdaa2a85b35538015	DR-4294-GA	4294	GA	Severe Storm	SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS	2017-01-02T00:00:00.000Z	13	007	Baker (County)
6443ad7cdaa2a85b35538016	DR-4294-GA	4294	GA	Severe Storm	SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS	2017-01-02T00:00:00.000Z	13	037	Calhoun (County)
6443ad7cdaa2a85b35538017	DR-4294-GA	4294	GA	Severe Storm	SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS	2017-01-02T00:00:00.000Z	13	099	Early (County)
6443ad7cdaa2a85b35538018	DR-4294-GA	4294	GA	Severe Storm	SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS	2017-01-02T00:00:00.000Z	13	205	Mitchell (County)
6443ad7cdaa2a85b35538019	DR-4294-GA	4294	GA	Severe Storm	SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS	2017-01-02T00:00:00.000Z	13	287	Turner (County)
6443ad7cdaa2a85b3553801a	DR-4294-GA	4294	GA	Severe Storm	SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS	2017-01-02T00:00:00.000Z	13	321	Worth (County)
6443ad7cdaa2a85b3553801b	DR-4294-GA	4294	GA	Severe Storm	SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS	2017-01-02T00:00:00.000Z	13	095	Dougherty (County)
6443ad7cdaa2a85b3553801c	DR-4287-KS	4287	KS	Severe Storm	SEVERE STORMS AND FLOODING	2016-09-02T00:00:00.000Z	20	023	Cheyenne (County)
6443ad7cdaa2a85b3553801d	DR-4287-KS	4287	KS	Severe Storm	SEVERE STORMS AND FLOODING	2016-09-02T00:00:00.000Z	20	035	Cowley (County)
6443ad7cdaa2a85b3553801e	DR-4287-KS	4287	KS	Severe Storm	SEVERE STORMS AND FLOODING	2016-09-02T00:00:00.000Z	20	051	Ellis (County)
6443ad7cdaa2a85b3553801f	DR-4287-KS	4287	KS	Severe Storm	SEVERE STORMS AND FLOODING	2016-09-02T00:00:00.000Z	20	065	Graham (County)
6443ad7cdaa2a85b35538020	DR-4287-KS	4287	KS	Severe Storm	SEVERE STORMS AND FLOODING	2016-09-02T00:00:00.000Z	20	073	Greenwood (County)
6443ad7cdaa2a85b35538021	DR-4287-KS	4287	KS	Severe Storm	SEVERE STORMS AND FLOODING	2016-09-02T00:00:00.000Z	20	095	Kingman (County)
6443ad7cdaa2a85b35538022	DR-4287-KS	4287	KS	Severe Storm	SEVERE STORMS AND FLOODING	2016-09-02T00:00:00.000Z	20	137	Norton (County)
6443ad7cdaa2a85b35538023	DR-4287-KS	4287	KS	Severe Storm	SEVERE STORMS AND FLOODING	2016-09-02T00:00:00.000Z	20	147	Phillips (County)
6443ad7cdaa2a85b35538024	DR-4287-KS	4287	KS	Severe Storm	SEVERE STORMS AND FLOODING	2016-09-02T00:00:00.000Z	20	163	Rooks (County)
6443ad7cdaa2a85b35538025	DR-4287-KS	4287	KS	Severe Storm	SEVERE STORMS AND FLOODING	2016-09-02T00:00:00.000Z	20	167	Russell (County)
6443ad7cdaa2a85b35538026	DR-4287-KS	4287	KS	Severe Storm	SEVERE STORMS AND FLOODING	2016-09-02T00:00:00.000Z	20	173	Sedgwick (County)
6443ad7cdaa2a85b35538027	DR-4287-KS	4287	KS	Severe Storm	SEVERE STORMS AND FLOODING	2016-09-02T00:00:00.000Z	20	191	Sumner (County)
6443ad7cdaa2a85b35538028	DR-4287-KS	4287	KS	Severe Storm	SEVERE STORMS AND FLOODING	2016-09-02T00:00:00.000Z	20	207	Woodson (County)
6443ad7cdaa2a85b35538029	DR-4278-KY	4278	KY	Severe Storm	SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES	2016-07-02T00:00:00.000Z	21	001	Adair (County)
6443ad7cdaa2a85b3553802a	DR-4278-KY	4278	KY	Severe Storm	SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES	2016-07-02T00:00:00.000Z	21	031	Butler (County)
6443ad7cdaa2a85b3553802b	DR-4278-KY	4278	KY	Severe Storm	SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES	2016-07-02T00:00:00.000Z	21	033	Caldwell (County)
6443ad7cdaa2a85b3553802c	DR-4278-KY	4278	KY	Severe Storm	SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES	2016-07-02T00:00:00.000Z	21	035	Calloway (County)
6443ad7cdaa2a85b3553802d	DR-4278-KY	4278	KY	Severe Storm	SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES	2016-07-02T00:00:00.000Z	21	047	Christian (County)
6443ad7cdaa2a85b3553802e	DR-4278-KY	4278	KY	Severe Storm	SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES	2016-07-02T00:00:00.000Z	21	051	Clay (County)
6443ad7cdaa2a85b3553802f	DR-4278-KY	4278	KY	Severe Storm	SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES	2016-07-02T00:00:00.000Z	21	055	Crittenden (County)
6443ad7cdaa2a85b35538030	DR-4278-KY	4278	KY	Severe Storm	SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES	2016-07-02T00:00:00.000Z	21	059	Daviess (County)
6443ad7cdaa2a85b35538031	DR-4278-KY	4278	KY	Severe Storm	SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES	2016-07-02T00:00:00.000Z	21	061	Edmonson (County)
6443ad7cdaa2a85b35538032	DR-4278-KY	4278	KY	Severe Storm	SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES	2016-07-02T00:00:00.000Z	21	099	Hart (County)
6443ad7cdaa2a85b35538033	DR-4278-KY	4278	KY	Severe Storm	SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES	2016-07-02T00:00:00.000Z	21	107	Hopkins (County)
6443ad7cdaa2a85b35538034	DR-4278-KY	4278	KY	Severe Storm	SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES	2016-07-02T00:00:00.000Z	21	139	Livingston (County)
6443ad7cdaa2a85b35538035	DR-4278-KY	4278	KY	Severe Storm	SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES	2016-07-02T00:00:00.000Z	21	143	Lyon (County)
6443ad7cdaa2a85b35538036	DR-4278-KY	4278	KY	Severe Storm	SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES	2016-07-02T00:00:00.000Z	21	157	Marshall (County)
6443ad7cdaa2a85b35538037	DR-4278-KY	4278	KY	Severe Storm	SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES	2016-07-02T00:00:00.000Z	21	169	Metcalfe (County)
6443ad7cdaa2a85b35538038	DR-4278-KY	4278	KY	Severe Storm	SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES	2016-07-02T00:00:00.000Z	21	183	Ohio (County)
6443ad7cdaa2a85b35538039	DR-4278-KY	4278	KY	Severe Storm	SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES	2016-07-02T00:00:00.000Z	21	219	Todd (County)
6443ad7cdaa2a85b3553803a	DR-4278-KY	4278	KY	Severe Storm	SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES	2016-07-02T00:00:00.000Z	21	221	Trigg (County)
6443ad7cdaa2a85b3553803b	DR-4278-KY	4278	KY	Severe Storm	SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES	2016-07-02T00:00:00.000Z	21	225	Union (County)
6443ad7cdaa2a85b3553803c	DR-4278-KY	4278	KY	Severe Storm	SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES	2016-07-02T00:00:00.000Z	21	233	Webster (County)
6443ad7cdaa2a85b3553803d	DR-4276-WI	4276	WI	Severe Storm	SEVERE STORMS AND FLOODING	2016-07-11T00:00:00.000Z	55	000	Bad River Indian Reservation
6443ad7cdaa2a85b3553803e	DR-4276-WI	4276	WI	Severe Storm	SEVERE STORMS AND FLOODING	2016-07-11T00:00:00.000Z	55	003	Ashland (County)
6443ad7cdaa2a85b3553803f	DR-4276-WI	4276	WI	Severe Storm	SEVERE STORMS AND FLOODING	2016-07-11T00:00:00.000Z	55	007	Bayfield (County)
6443ad7cdaa2a85b35538040	DR-4276-WI	4276	WI	Severe Storm	SEVERE STORMS AND FLOODING	2016-07-11T00:00:00.000Z	55	013	Burnett (County)
6443ad7cdaa2a85b35538041	DR-4276-WI	4276	WI	Severe Storm	SEVERE STORMS AND FLOODING	2016-07-11T00:00:00.000Z	55	031	Douglas (County)
6443ad7cdaa2a85b35538042	DR-4276-WI	4276	WI	Severe Storm	SEVERE STORMS AND FLOODING	2016-07-11T00:00:00.000Z	55	037	Florence (County)
6443ad7cdaa2a85b35538043	DR-4276-WI	4276	WI	Severe Storm	SEVERE STORMS AND FLOODING	2016-07-11T00:00:00.000Z	55	051	Iron (County)
6443ad7cdaa2a85b35538044	DR-4276-WI	4276	WI	Severe Storm	SEVERE STORMS AND FLOODING	2016-07-11T00:00:00.000Z	55	113	Sawyer (County)
6443ad7cdaa2a85b35538045	DR-4276-WI	4276	WI	Severe Storm	SEVERE STORMS AND FLOODING	2016-07-11T00:00:00.000Z	55	129	Washburn (County)
6443ad7cdaa2a85b35538046	DR-4271-MT	4271	MT	Severe Storm	SEVERE WINTER STORM AND STRAIGHT-LINE WINDS	2016-04-15T00:00:00.000Z	30	073	Pondera (County)
6443ad7cdaa2a85b35538047	DR-4271-MT	4271	MT	Severe Storm	SEVERE WINTER STORM AND STRAIGHT-LINE WINDS	2016-04-15T00:00:00.000Z	30	035	Glacier (County)
6443ad7cdaa2a85b35538048	DR-4271-MT	4271	MT	Severe Storm	SEVERE WINTER STORM AND STRAIGHT-LINE WINDS	2016-04-15T00:00:00.000Z	30	051	Liberty (County)
6443ad7cdaa2a85b35538049	DR-4271-MT	4271	MT	Severe Storm	SEVERE WINTER STORM AND STRAIGHT-LINE WINDS	2016-04-15T00:00:00.000Z	30	099	Teton (County)
6443ad7cdaa2a85b3553804a	DR-4271-MT	4271	MT	Severe Storm	SEVERE WINTER STORM AND STRAIGHT-LINE WINDS	2016-04-15T00:00:00.000Z	30	101	Toole (County)
6443ad7cdaa2a85b3553804b	DR-4270-AR	4270	AR	Severe Storm	SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING	2016-03-08T00:00:00.000Z	05	001	Arkansas (County)
6443ad7cdaa2a85b3553804c	DR-4270-AR	4270	AR	Severe Storm	SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING	2016-03-08T00:00:00.000Z	05	003	Ashley (County)
6443ad7cdaa2a85b3553804d	DR-4270-AR	4270	AR	Severe Storm	SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING	2016-03-08T00:00:00.000Z	05	011	Bradley (County)
6443ad7cdaa2a85b3553804e	DR-4270-AR	4270	AR	Severe Storm	SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING	2016-03-08T00:00:00.000Z	05	013	Calhoun (County)
